afile	alang	aregister	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
2007_ccw_gge_2007_wp_6	ru	official	ref	27.87878787878788	0.01847826086956522	0.005434782608695652	0.0	0.6060606060606061	0.0	0.18181818181818182	0.0	0.06060606060606061	0.030303030303030304	4.242424242424242	0.7878787878787878	0.5771739130434783	0.9654545454545455	0.008695652173913044	0.21212121212121213	0.47191011235955055	0.056179775280898875	0.21348314606741572	0.5280898876404494	0.030303030303030304	0.30303030303030304	0.3333333333333333	0.06060606060606061	0.09090909090909091	0.12121212121212122	0.030303030303030304	0.06060606060606061	0.030303030303030304	0.011428571428571429	0.011428571428571429	0.15151515151515152	1.5757575757575757	0.3333333333333333	0.011956521739130435	0.8421052631578947	4.537194684108379	1.2499935875173014	0.29018759018759016	0.012121212121212121	0.02121212121212121	0.06313131313131312	0.12554112554112554	0.1336940836940837	0.11168831168831168
2000_trans_sc_3_1999_3_add_1	ru	official	ref	51.0	0.0024509803921568627	0.0008169934640522876	0.0	1.7083333333333333	0.0	0.20833333333333334	0.0	0.0	0.08333333333333333	6.333333333333333	1.0416666666666667	0.4534313725490196	0.8658346333853354	0.0024509803921568627	0.20833333333333334	0.39436619718309857	0.09859154929577464	0.3380281690140845	0.49295774647887325	0.041666666666666664	0.4583333333333333	0.125	0.08333333333333333	0.041666666666666664	0.0	0.041666666666666664	0.0	0.0	0.005847953216374269	0.0	0.041666666666666664	3.2083333333333335	0.08333333333333333	0.004084967320261438	0.9047619047619048	4.735454926481768	1.2152637618315032	0.20709325396825395	0.008333333333333333	0.08234126984126984	0.0	0.05004960317460317	0.4306547619047619	0.13819444444444443
2007_ece_ces_ge_42_2007_9	ru	official	ref	35.77669902912621	0.013297150610583446	0.0024423337856173677	0.0	1.6504854368932038	0.02912621359223301	0.1553398058252427	0.009708737864077669	0.04854368932038835	0.0970873786407767	4.165048543689321	0.9611650485436893	0.5226594301221167	0.8875576036866359	0.0067842605156037995	0.3300970873786408	0.4595375722543353	0.13872832369942195	0.21098265895953758	0.5202312138728323	0.0	0.5145631067961165	0.3106796116504854	0.17475728155339806	0.05825242718446602	0.0970873786407767	0.038834951456310676	0.07766990291262135	0.06796116504854369	0.024193548387096774	0.014516129032258065	0.2912621359223301	2.3009708737864076	0.21359223300970873	0.01791044776119403	0.8577586206896551	4.66128376352112	1.3158932845964133	0.20244294540411045	0.021035598705501618	0.0343042071197411	0.025658807212205266	0.10841423948220064	0.24722082124994746	0.1473311478165847
1997_trans_sc_3_ac_5_1997_8	ru	official	ref	24.673076923076923	0.005455962587685113	0.001558846453624318	0.0	1.1346153846153846	0.0	0.0	0.0	0.0	0.0	1.9038461538461537	0.5384615384615384	0.46843335931410757	0.9231950844854071	0.001558846453624318	0.11538461538461539	0.28440366972477066	0.3302752293577982	0.21100917431192662	0.27522935779816515	0.0	0.34615384615384615	0.23076923076923078	0.07692307692307693	0.019230769230769232	0.0	0.09615384615384616	0.019230769230769232	0.019230769230769232	0.022900763358778626	0.0	0.1346153846153846	1.3076923076923077	0.3076923076923077	0.00779423226812159	0.9710144927536232	4.062886700127507	1.0040097315482448	0.18942307692307694	0.0	0.009615384615384616	0.022435897435897433	0.11314102564102563	0.22788461538461538	0.1298076923076923
2003_trans_sc_3_2003_9	ru	official	ref	20.735294117647058	0.00425531914893617	0.0028368794326241137	0.0	0.4117647058823529	0.0	0.0	0.0	0.0	0.029411764705882353	2.2058823529411766	0.5294117647058824	0.5205673758865248	0.9657894736842105	0.0028368794326241137	0.23529411764705882	0.40540540540540543	0.20270270270270271	0.12162162162162163	0.6081081081081081	0.0	0.47058823529411764	0.17647058823529413	0.058823529411764705	0.0	0.058823529411764705	0.0	0.058823529411764705	0.029411764705882353	0.022988505747126436	0.0	0.14705882352941177	1.2352941176470589	0.23529411764705882	0.0028368794326241137	0.9512195121951219	4.015690009236835	0.9595236695565643	0.1392156862745098	0.0	0.0392156862745098	0.014705882352941176	0.1661764705882353	0.1514705882352941	0.2245098039215686
2007_cerd_c_ukr_co_18_add_1	ru	official	ref	33.526315789473685	0.008420151277294135	0.0012844298558584272	0.00014271442842871414	1.368421052631579	0.019138755980861243	0.3444976076555024	0.05741626794258373	0.028708133971291867	0.028708133971291867	3.9330143540669855	1.0287081339712918	0.5076352219209362	0.9073979591836735	0.0008562865705722849	0.12440191387559808	0.5625	0.078125	0.142578125	0.78515625	0.004784688995215311	0.6507177033492823	0.19138755980861244	0.24880382775119617	0.04784688995215311	0.03349282296650718	0.023923444976076555	0.019138755980861243	0.009569377990430622	0.005774783445620789	0.0028873917228103944	0.15311004784688995	1.2870813397129186	0.33014354066985646	0.00856286570572285	0.8243243243243243	4.529903538261664	1.372728793377047	0.12696214219759927	0.005901116427432217	0.04546713674137497	0.042344497607655504	0.27856123562494756	0.1847771342231176	0.048044153445815495
2002_trans_sc_3_wp_3_2002_10	ru	official	ref	35.72727272727273	0.006361323155216285	0.002544529262086514	0.0	1.3636363636363635	0.09090909090909091	0.0	0.0	0.045454545454545456	0.0	3.5	1.2727272727272727	0.4732824427480916	0.9370277078085643	0.002544529262086514	0.36363636363636365	0.4375	0.140625	0.203125	0.296875	0.0	0.6363636363636364	0.3181818181818182	0.3181818181818182	0.09090909090909091	0.045454545454545456	0.0	0.13636363636363635	0.0	0.027777777777777776	0.0	0.2727272727272727	2.0	0.22727272727272727	0.010178117048346057	0.90625	5.133574313552758	1.4205880140610878	0.23863636363636365	0.0	0.09090909090909091	0.022727272727272728	0.1431818181818182	0.18863636363636366	0.08863636363636364
2008_cerd_c_rus_q_19_add_1	ru	official	ref	33.72894736842105	0.005695560583599907	0.0007802137785753296	0.0	1.1578947368421053	0.007894736842105263	0.1	0.031578947368421054	0.015789473684210527	0.005263157894736842	4.15	1.3526315789473684	0.5047202933603807	0.9138296369543721	0.0012483420457205273	0.03684210526315789	0.4176470588235294	0.04588235294117647	0.26823529411764707	0.808235294117647	0.007894736842105263	0.7473684210526316	0.1	0.14473684210526316	0.010526315789473684	0.042105263157894736	0.02894736842105263	0.018421052631578946	0.010526315789473684	0.007383966244725738	0.0031645569620253164	0.09473684210526316	1.2913385826771653	0.38320209973753283	0.006631817117890302	0.8930693069306931	4.536741479091028	1.4560220644237918	0.2122745073532475	0.003062117235345582	0.08258967629046368	0.009711286089238845	0.2886503770362038	0.17138482689663792	0.03547681539807524
2005_ece_mp_pp_2005_18_add_22	ru	official	ref	38.565934065934066	0.00769340361874911	0.0009972930616896994	0.00014247043738424277	1.5	0.016483516483516484	0.33516483516483514	0.07142857142857142	0.02197802197802198	0.03296703296703297	4.445054945054945	1.2197802197802199	0.46231656931186776	0.8822729744426319	0.0009972930616896994	0.06593406593406594	0.5163043478260869	0.1286231884057971	0.13405797101449277	0.6195652173913043	0.02197802197802198	0.7142857142857143	0.16483516483516483	0.0989010989010989	0.02197802197802198	0.02197802197802198	0.027472527472527472	0.016483516483516484	0.01098901098901099	0.008368200836820083	0.0010460251046025104	0.12087912087912088	1.8131868131868132	0.24175824175824176	0.010970223678586693	0.8266666666666667	4.951745704033208	1.370723940997054	0.1741064491064491	0.006593406593406593	0.0788877788877789	0.05045787545787545	0.20181683395969108	0.23960285746000032	0.0782051282051282
en_2011_jiu_rep_2011_3	en	official	source	40.65882352941176	0.004758230452674897	0.0032150205761316874	6.430041152263375e-05	1.8562091503267975	0.03398692810457516	0.1738562091503268	0.02091503267973856	0.00130718954248366	0.23921568627450981	2.7450980392156863	1.4954248366013072	0.37008101851851855	0.9402107326635628	0.0036329732510288065	0.2496732026143791	0.5112936344969199	0.13347022587268995	0.09691991786447639	0.4505133470225873	0.04967320261437908	0.3254901960784314	0.5830065359477125	0.2522875816993464	0.11633986928104575	0.023529411764705882	0.08104575163398693	0.022222222222222223	0.02091503267973856	0.031819688432217434	0.012263838249917136	0.17254901960784313	1.557840616966581	0.2930591259640103	0.005819187242798354	0.873805932629462	3.8453583298044185	2.0653389892484246	0.19799379783312945	0.22213122495898843	0.107443631061883	0.0690879421920553	0.09115236734131335	0.04447567570960887	0.08519608069736603
en_2009_ece_trans_wp_29_2010_52	en	official	source	26.04306220095694	0.0023883887562006247	0.001102333272092596	0.0	0.7615571776155717	0.0827250608272506	0.12652068126520682	0.004866180048661801	0.0024330900243309003	0.2141119221411192	1.5717761557177616	1.2311435523114356	0.41659011574499355	0.9075445267160296	0.0014697776961234614	0.1435523114355231	0.6061246040126715	0.048574445617740235	0.1562829989440338	0.4825765575501584	0.046228710462287104	0.5766423357664233	0.3795620437956204	0.0681265206812652	0.031630170316301706	0.014598540145985401	0.046228710462287104	0.06326034063260341	0.0072992700729927005	0.024539877300613498	0.027607361963190184	0.1386861313868613	1.1480637813211845	0.38724373576309795	0.013687304795149733	0.8835616438356164	3.560745187943176	1.632216669560123	0.13416223740825106	0.23778338214556893	0.16864085041761578	0.01836424774921358	0.14374932205228333	0.0553359004953538	0.027841052898000505
en_2010_ece_eb_air_wg_5_2010_6	en	official	source	36.35632183908046	0.003635788808093582	0.002529244388239014	0.0	1.1436781609195403	0.034482758620689655	0.14367816091954022	0.022988505747126436	0.011494252873563218	0.1206896551724138	2.0517241379310347	0.9827586206896551	0.35678153651596584	0.8516981132075472	0.0011065444198545685	0.09770114942528736	0.5255474452554745	0.05596107055961071	0.1678832116788321	0.537712895377129	0.017241379310344827	0.3045977011494253	0.26436781609195403	0.05747126436781609	0.05172413793103448	0.04597701149425287	0.017241379310344827	0.011494252873563218	0.0	0.04139433551198257	0.015250544662309368	0.20114942528735633	1.2346938775510203	0.4336734693877551	0.008852355358836548	0.8666666666666667	3.727512403618006	1.9884582139662708	0.1840619202226345	0.15035246782695763	0.08399271505138851	0.010948129251700679	0.07103901625585299	0.0870994934770445	0.03495523750625791
en_2010_ece_eb_air_wg_5_99	en	official	source	28.571428571428573	0.007857142857142858	0.004285714285714286	0.0007142857142857143	0.6938775510204082	0.0	0.02040816326530612	0.0	0.0	0.0	1.346938775510204	1.0204081632653061	0.305	0.9104477611940298	0.0035714285714285713	0.04081632653061224	0.2982456140350877	0.19298245614035087	0.18421052631578946	0.4649122807017544	0.04081632653061224	0.22448979591836735	0.40816326530612246	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.06153846153846154	0.04081632653061224	1.2857142857142858	0.3877551020408163	0.0064285714285714285	0.8717948717948718	3.385196810640779	1.3690722708257348	0.2537414965986395	0.18401360544217688	0.07925170068027211	0.0	0.06836734693877551	0.07891156462585033	0.05
en_2009_ece_trans_wp_29_2010_9	en	official	source	40.31818181818182	0.002254791431792559	0.0011273957158962795	0.0	1.175	0.1	0.325	0.15	0.0	0.2	2.775	1.65	0.34047350620067646	0.8217687074829932	0.0	0.075	0.4228187919463087	0.15436241610738255	0.19463087248322147	0.28187919463087246	0.0	0.5	0.3	0.05	0.025	0.0	0.0	0.0	0.0	0.04697986577181208	0.013422818791946308	0.4	1.7166666666666666	0.25	0.009019165727170236	0.8311688311688312	5.128980795330705	2.512754381941415	0.1817063492063492	0.06031746031746031	0.10976190476190475	0.01583333333333333	0.09682539682539683	0.18666666666666665	0.06555555555555555
en_2010_ece_trans_wp_1_2010_2	en	official	source	31.703703703703702	0.012850467289719626	0.0011682242990654205	0.0	0.7777777777777778	0.037037037037037035	0.4074074074074074	0.0	0.0	0.6296296296296297	2.6666666666666665	0.7777777777777778	0.3820093457943925	0.9211267605633803	0.0035046728971962616	0.3333333333333333	0.64	0.14666666666666667	0.09333333333333334	0.56	0.0	0.18518518518518517	0.6666666666666666	0.2222222222222222	0.037037037037037035	0.14814814814814814	0.037037037037037035	0.2222222222222222	0.037037037037037035	0.0196078431372549	0.00980392156862745	0.3333333333333333	1.5	0.32142857142857145	0.016355140186915886	0.7682926829268293	3.8845432179723156	1.7269967388944945	0.26785714285714285	0.3005952380952381	0.044642857142857144	0.13988095238095238	0.038690476190476185	0.01488095238095238	0.050595238095238096
en_2009_ece_trans_wp_29_2010_51	en	official	source	51.74193548387097	0.0018703241895261845	0.0	0.0	2.0	0.034482758620689655	0.0	0.0	0.0	0.9310344827586207	2.5172413793103448	2.310344827586207	0.3123441396508728	0.7613981762917933	0.0	0.13793103448275862	0.5426356589147286	0.13178294573643412	0.13953488372093023	0.5426356589147286	0.06896551724137931	1.103448275862069	0.4827586206896552	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.03333333333333333	0.03333333333333333	0.0	2.268292682926829	0.36585365853658536	0.0018703241895261845	0.9264705882352942	4.758900486955745	2.8628742911782536	0.1573645866328793	0.09263189385140605	0.16506000774293456	0.0	0.1148013233379087	0.1538961038961039	0.02356315770949917
en_2009_ece_trans_wp_29_2010_13	en	official	source	34.08620689655172	0.0035407182599898838	0.0005058168942842691	0.0	0.8461538461538461	0.038461538461538464	0.11538461538461539	0.0	0.0	0.11538461538461539	1.5576923076923077	1.3653846153846154	0.3813859382903389	0.9040767386091128	0.0015174506828528073	0.1346153846153846	0.4269005847953216	0.14035087719298245	0.1695906432748538	0.47368421052631576	0.038461538461538464	0.5	0.6153846153846154	0.019230769230769232	0.038461538461538464	0.019230769230769232	0.0	0.057692307692307696	0.0	0.04878048780487805	0.024390243902439025	0.28846153846153844	1.5616438356164384	0.3013698630136986	0.018209408194233688	0.8850574712643678	5.021922751181247	2.0822465486412565	0.10821917808219178	0.15570776255707763	0.1194063926940639	0.018721461187214614	0.11324200913242008	0.18664383561643835	0.07888127853881279
en_2010_ece_eb_air_ge_1_2010_9	en	official	source	34.11764705882353	0.010344827586206896	0.004482758620689655	0.0	1.035294117647059	0.011764705882352941	0.07058823529411765	0.011764705882352941	0.0	0.047058823529411764	1.7176470588235293	1.8588235294117648	0.34655172413793106	0.9626436781609196	0.005517241379310344	0.1411764705882353	0.4388185654008439	0.18565400843881857	0.11392405063291139	0.42616033755274263	0.023529411764705882	0.2235294117647059	0.4	0.09411764705882353	0.03529411764705882	0.0	0.011764705882352941	0.011764705882352941	0.011764705882352941	0.02403846153846154	0.004807692307692308	0.011764705882352941	1.3764705882352941	0.4	0.0020689655172413794	0.8287292817679558	3.8183675363474108	1.8269320288619724	0.24945378151260506	0.09511204481792718	0.08432773109243696	0.06499999999999999	0.06079831932773108	0.03529411764705882	0.09236694677871148
en_2010_ece_trans_wp_1_2010_4	en	official	source	29.19047619047619	0.005981511691136488	0.0016313213703099511	0.000543773790103317	0.9682539682539683	0.07936507936507936	0.1111111111111111	0.0	0.0	0.2222222222222222	2.1587301587301586	1.0158730158730158	0.41979336595976074	0.9223416965352449	0.004350190320826536	0.2222222222222222	0.5172413793103449	0.10919540229885058	0.10344827586206896	0.28735632183908044	0.0	0.3333333333333333	0.2857142857142857	0.19047619047619047	0.07936507936507936	0.047619047619047616	0.031746031746031744	0.047619047619047616	0.047619047619047616	0.02	0.0	0.09523809523809523	1.1176470588235294	0.39705882352941174	0.0076128330614464385	0.8512396694214877	3.7841676760171206	1.762655603589585	0.1387254901960784	0.19600840336134454	0.10003501400560223	0.08112745098039216	0.09268207282913166	0.10294117647058822	0.03848039215686274
en_2010_ece_trans_wp_15_ac_1_2010_16	en	official	source	29.52	0.009485094850948509	0.0	0.0	0.88	0.16	0.32	0.0	0.0	0.16	1.68	1.84	0.3712737127371274	0.9194630872483222	0.0027100271002710027	0.32	0.6388888888888888	0.041666666666666664	0.1111111111111111	0.2222222222222222	0.08	1.16	0.64	0.16	0.04	0.12	0.0	0.0	0.0	0.0	0.014492753623188406	0.16	1.8518518518518519	0.37037037037037035	0.006775067750677507	0.78125	3.7893801835401253	1.5888901350214955	0.19731040564373897	0.09853027630805408	0.23668430335097	0.0259700176366843	0.20485008818342149	0.04726631393298059	0.04124044679600235
ru_2010_ece_eb_air_ge_1_2010_10	ru	official	pro	27.833333333333332	0.008453680873547023	0.005635787249031349	0.0	0.7941176470588235	0.0	0.06862745098039216	0.00980392156862745	0.058823529411764705	0.00980392156862745	2.764705882352941	1.2843137254901962	0.43430785487847834	0.9046221570066031	0.0003522367030644593	0.0392156862745098	0.42990654205607476	0.14018691588785046	0.17757009345794392	0.4392523364485981	0.00980392156862745	0.27450980392156865	0.18627450980392157	0.0784313725490196	0.058823529411764705	0.029411764705882353	0.0196078431372549	0.00980392156862745	0.0	0.025974025974025976	0.003246753246753247	0.09803921568627451	1.1470588235294117	0.4411764705882353	0.008101444170482565	0.8786127167630058	4.475158989267882	1.276715219842212	0.18382352941176472	0.00326797385620915	0.05457516339869281	0.020261437908496733	0.07336601307189543	0.2124183006535948	0.07973856209150326
ru_2011_a_66_308	ru	official	pro	33.86453744493392	0.012162997170639695	0.00286188168720934	0.00016260691404598523	1.3997797356828194	0.04405286343612335	0.23237885462555066	0.040748898678414094	0.08039647577092511	0.07488986784140969	3.7411894273127753	1.502202643171806	0.5009919021756805	0.9204708413001912	0.0045529935932875866	0.2588105726872247	0.5216168717047451	0.12302284710017575	0.16977152899824252	0.5233743409490333	0.00881057268722467	0.34691629955947134	0.4262114537444934	0.21145374449339208	0.06277533039647577	0.07488986784140969	0.06387665198237885	0.034140969162995596	0.04185022026431718	0.02109704641350211	0.008907641819034223	0.13325991189427314	2.0275330396475773	0.21035242290748898	0.016813554912354874	0.8348095659875997	4.855431350269567	1.3100396879022116	0.22098348591118175	0.025878872106845672	0.0693010978253269	0.04211899517516258	0.06278939489291913	0.2296351930114619	0.1301299654823884
ru_2014_jiu_rep_2013_2	ru	official	pro	41.391163793103445	0.013199343937934446	0.0022649761786988102	0.00015620525370336623	2.2413793103448274	0.036637931034482756	0.35344827586206895	0.08081896551724138	0.10991379310344827	0.04741379310344827	4.641163793103448	1.5883620689655173	0.4995444013433652	0.89650983506985	0.0043737471036942544	0.28771551724137934	0.48704663212435234	0.07390237251158986	0.1960730842650668	0.6934824106899373	0.004310344827586207	0.4849137931034483	0.5431034482758621	0.2672413793103448	0.10344827586206896	0.08836206896551724	0.05495689655172414	0.05818965517241379	0.028017241379310345	0.018922852983988356	0.004730713245997089	0.22413793103448276	2.4741379310344827	0.19504310344827586	0.01502173856447372	0.8321678321678322	5.145992112563289	1.375630625325178	0.2725600303721605	0.019902768448027068	0.0582909457640061	0.06441157920144988	0.08745741098768944	0.1978485432827341	0.11418389435772604
ru_2009_ece_trans_wp_29_2010_48	ru	official	pro	61.083333333333336	0.0034106412005457027	0.0	0.0	1.75	0.041666666666666664	0.4166666666666667	0.0	0.0	0.0	6.5	1.2916666666666667	0.3615279672578445	0.6992084432717678	0.0	0.16666666666666666	0.4017857142857143	0.19642857142857142	0.22321428571428573	0.6428571428571429	0.041666666666666664	0.8333333333333334	0.5	0.041666666666666664	0.0	0.125	0.0	0.041666666666666664	0.0	0.012195121951219513	0.0	0.041666666666666664	4.208333333333333	0.16666666666666666	0.006139154160982265	0.8103448275862069	5.885601705024148	1.8725835113905553	0.18853339947089945	0.0	0.020535714285714286	0.0	0.24969411375661377	0.3121858465608466	0.10405092592592592
ru_2010_ece_trans_wp_29_grsp_46	ru	official	pro	40.55789473684211	0.008175447703088503	0.0025953802232026994	0.0	0.9631578947368421	0.010526315789473684	0.14210526315789473	0.015789473684210527	0.021052631578947368	0.021052631578947368	3.442105263157895	1.4	0.38593303919024136	0.8652894966540587	0.0010381520892810796	0.22105263157894736	0.44731977818853974	0.1866913123844732	0.17744916820702403	0.5674676524953789	0.0	0.3473684210526316	0.3473684210526316	0.11578947368421053	0.021052631578947368	0.021052631578947368	0.05263157894736842	0.015789473684210527	0.0	0.016216216216216217	0.0013513513513513514	0.11578947368421053	2.6736842105263157	0.11052631578947368	0.009602906825849987	0.9047619047619048	5.112611560729896	1.227485871362601	0.16001606580553948	0.002850877192982456	0.06445071010860484	0.0650062656641604	0.04268909453119979	0.40259800141379093	0.1623889852837221
ru_2010_ece_trans_208_add_1	ru	official	pro	337.0	0.000741839762611276	0.0	0.0	9.25	0.0	0.0	0.0	0.0	0.0	59.25	2.0	0.21513353115727002	0.43283582089552236	0.0	0.0	0.24	0.0	0.6	1.64	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.25	0.0	0.0	0.9333333333333333	6.583927825093078	2.947920709317253	0.11135531135531135	0.0	0.0	0.0	0.013888888888888888	0.8747557997557998	0.0
ru_2010_ece_eb_air_wg_5_2010_11	ru	official	pro	27.876033057851238	0.0038541357841683963	0.0017788319003854136	0.0	0.8842975206611571	0.01652892561983471	0.15702479338842976	0.024793388429752067	0.03305785123966942	0.0743801652892562	3.330578512396694	1.5454545454545454	0.5200118588793359	0.9275515600211528	0.0035576638007708272	0.23140495867768596	0.5322033898305085	0.1016949152542373	0.18305084745762712	0.5932203389830508	0.0	0.2975206611570248	0.24793388429752067	0.11570247933884298	0.01652892561983471	0.05785123966942149	0.04132231404958678	0.01652892561983471	0.008264462809917356	0.04025423728813559	0.0	0.09090909090909091	1.56198347107438	0.30578512396694213	0.008894159501927068	0.8813559322033898	4.585597370141691	1.1101901057337469	0.20946477764659582	0.1263282172373081	0.13319559228650138	0.03429752066115702	0.04043683589138134	0.16867375049193234	0.10578512396694216
ru_2010_ece_eb_air_wg_5_2010_15	ru	official	pro	42.87341772151899	0.006790670209625037	0.0014762326542663124	0.0	1.6329113924050633	0.012658227848101266	0.27848101265822783	0.012658227848101266	0.02531645569620253	0.0379746835443038	4.987341772151899	1.8101265822784811	0.4658990256864482	0.8976109215017065	0.002657218777679362	0.17721518987341772	0.4166666666666667	0.15079365079365079	0.2261904761904762	0.7420634920634921	0.0	0.45569620253164556	0.24050632911392406	0.27848101265822783	0.05063291139240506	0.0	0.0379746835443038	0.012658227848101266	0.012658227848101266	0.03470715835140998	0.004338394793926247	0.05063291139240506	2.5443037974683542	0.1518987341772152	0.0047239444936522	0.8360655737704918	5.356112686393427	1.448904083129053	0.2268233875828813	0.0	0.1291139240506329	0.040506329113924044	0.042616033755274264	0.3123869801084991	0.12197106690777577
ru_2010_ece_trade_c_wp_7_ge_6_2010_5	ru	official	pro	26.91304347826087	0.011308562197092083	0.0016155088852988692	0.0	0.6521739130434783	0.08695652173913043	0.08695652173913043	0.0	0.043478260869565216	0.08695652173913043	2.6956521739130435	0.8260869565217391	0.4975767366720517	0.8725212464589235	0.0016155088852988692	0.6521739130434783	0.3333333333333333	0.14666666666666667	0.21333333333333335	0.52	0.043478260869565216	0.30434782608695654	0.43478260869565216	0.17391304347826086	0.0	0.08695652173913043	0.0	0.13043478260869565	0.043478260869565216	0.01282051282051282	0.038461538461538464	0.17391304347826086	2.260869565217391	0.08695652173913043	0.01938610662358643	0.9047619047619048	4.369404969266077	1.1196652615688756	0.2728260869565218	0.11014492753623188	0.008695652173913044	0.0	0.11594202898550726	0.13768115942028986	0.31123188405797103
ru_2010_ece_trans_wp_15_ac_1_2010_21	ru	official	pro	49.3	0.002028397565922921	0.0	0.0	0.7	0.0	0.5	0.1	0.3	0.1	5.8	1.1	0.41379310344827586	0.8127490039840638	0.002028397565922921	0.1	0.5151515151515151	0.15151515151515152	0.15151515151515152	0.8181818181818182	0.0	0.9	0.4	0.1	0.2	0.0	0.0	0.1	0.2	0.09333333333333334	0.0	0.7	3.5	0.0	0.012170385395537525	0.6956521739130435	5.750390485420056	1.4459015404165974	0.2176190476190476	0.025	0.0	0.025	0.20095238095238094	0.4588095238095238	0.07261904761904761
ru_2010_ece_trans_wp_1_125	ru	official	pro	36.86259541984733	0.010354110581901015	0.0038310209153033753	0.00010354110581901015	1.3129770992366412	0.03816793893129771	0.2786259541984733	0.061068702290076333	0.10305343511450382	0.07633587786259542	4.526717557251908	1.2099236641221374	0.5074549596189687	0.9128329297820823	0.003520397597846345	0.3702290076335878	0.4848837209302326	0.15465116279069768	0.1744186046511628	0.5267441860465116	0.003816793893129771	0.3435114503816794	0.40076335877862596	0.21755725190839695	0.08778625954198473	0.09541984732824428	0.022900763358778626	0.05725190839694656	0.015267175572519083	0.024932614555256066	0.00876010781671159	0.09923664122137404	2.427480916030534	0.13740458015267176	0.01387450817974736	0.8449275362318841	5.161859369718166	1.2685807147002666	0.21949167244968773	0.03547208728506438	0.054702835332606316	0.03722448035425135	0.05738216406155338	0.3064059350318892	0.1251986880803675
ref_95_ted100	ru	ted	ref	29.08888888888889	0.04201680672268908	0.0038197097020626434	0.0053475935828877	1.5555555555555556	0.06666666666666667	0.4444444444444444	0.06666666666666667	0.08888888888888889	0.24444444444444444	2.466666666666667	0.5777777777777777	0.4079449961802903	0.8929765886287625	0.015278838808250574	0.35555555555555557	0.6944444444444444	0.06481481481481481	0.08333333333333333	0.3148148148148148	0.0	0.17777777777777778	0.8888888888888888	0.13333333333333333	0.17777777777777778	0.13333333333333333	0.08888888888888889	0.08888888888888889	0.15555555555555556	0.021645021645021644	0.021645021645021644	0.35555555555555557	2.0	0.26666666666666666	0.026737967914438502	0.44680851063829785	3.8804735871587166	1.501084266758089	0.11304232804232803	0.011111111111111112	0.01798941798941799	0.08592592592592593	0.026322751322751317	0.2991005291005291	0.09095238095238095
ref_48_ted100	ru	ted	ref	17.297101449275363	0.06325932132383745	0.027230833682446585	0.0025136154168412233	0.42028985507246375	0.13043478260869565	0.08695652173913043	0.007246376811594203	0.021739130434782608	0.057971014492753624	1.1159420289855073	0.6811594202898551	0.45538332635106826	0.9251063829787234	0.008378718056137411	0.2246376811594203	0.7373417721518988	0.12658227848101267	0.04430379746835443	0.0981012658227848	0.007246376811594203	0.06521739130434782	0.5362318840579711	0.06521739130434782	0.0	0.06521739130434782	0.028985507246376812	0.10869565217391304	0.07971014492753623	0.026490066225165563	0.009933774834437087	0.13768115942028986	1.173913043478261	0.34782608695652173	0.033514872224549644	0.5427807486631016	3.420703945925492	0.9948730676755502	0.0783816425120773	0.010869565217391304	0.009057971014492754	0.11437198067632849	0.024154589371980673	0.16243961352657002	0.23115942028985506
ref_76_ted100	ru	ted	ref	29.06451612903226	0.020532741398446172	0.004994450610432853	0.0	1.5483870967741935	0.04838709677419355	0.46774193548387094	0.11290322580645161	0.0967741935483871	0.2903225806451613	2.9838709677419355	0.8064516129032258	0.4694783573806881	0.8803329864724245	0.005549389567147614	0.06451612903225806	0.7680412371134021	0.061855670103092786	0.12371134020618557	0.1134020618556701	0.0	0.3548387096774194	0.4032258064516129	0.0967741935483871	0.016129032258064516	0.04838709677419355	0.27419354838709675	0.08064516129032258	0.1935483870967742	0.028268551236749116	0.0176678445229682	0.08064516129032258	2.0	0.1774193548387097	0.018312985571587125	0.6859903381642513	4.202528307575638	1.3695904688492775	0.17809139784946232	0.020161290322580645	0.004032258064516129	0.05040322580645161	0.0678763440860215	0.34475806451612895	0.04435483870967742
ref_46_ted100	ru	ted	ref	29.470588235294116	0.025282767797737856	0.00332667997338656	0.0013306719893546241	1.0392156862745099	0.17647058823529413	0.43137254901960786	0.0196078431372549	0.21568627450980393	0.23529411764705882	2.843137254901961	1.6862745098039216	0.48769128409846974	0.9421593830334191	0.010645375914836993	0.1568627450980392	0.8181818181818182	0.12337662337662338	0.045454545454545456	0.2532467532467532	0.0	0.1568627450980392	0.9607843137254902	0.058823529411764705	0.11764705882352941	0.11764705882352941	0.19607843137254902	0.09803921568627451	0.11764705882352941	0.011538461538461539	0.011538461538461539	0.3333333333333333	1.9803921568627452	0.23529411764705882	0.011310711909514305	0.6114285714285714	4.211799640484089	1.49872218859726	0.21288515406162462	0.01633986928104575	0.0056022408963585435	0.09150326797385622	0.07212885154061624	0.10574229691876749	0.06442577030812324
